phi,T (K),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,C(gr)
2.1285714285714286,2479.8007383576823,0.6174962653398864,0.022579598837109825,7.144236792175097e-05,1.9079962057732325e-05,0.0029621064761110286,0.4008741533865022,2.2672283313559312e-08,9.521897082327774e-09,2.3084512238448607e-12,1.8438802945820952e-12,1.7431417731031176e-11,1.2957811676115824e-12,2.9632610880129017e-10,4.5140200019481146e-10,0.46622858710309917,0.04934127141146848,1.0001679038086796e-06,7.490370429223134e-08,4.142005302162886e-12,7.879984482916434e-14,1.277146243798874e-12,2.137402312738588e-15,8.520475201003079e-13,9.616353737783411e-17,2.659674313783487e-16,4.3117194505506326e-20,1.0697528969079308e-20,1.8166373906351857e-13,7.270738184709433e-13,1.4947311530557824e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44612567228523e-30,5.683202423356711e-31,4.623088949739526e-17,3.328592315030615e-17,0.0
2.193877551020408,2409.3875079126174,0.6549067704351582,0.016926661190429505,3.1632629111677295e-05,7.635602953636798e-06,0.0018324632165956194,0.3819418643431851,9.169287470473355e-09,4.870386181471924e-09,1.144926799441471e-12,1.1158833171952092e-12,1.459420480030991e-11,1.0296576154819014e-12,3.595871235494527e-10,7.627996925323428e-10,0.4762777543839634,0.046835675944588706,8.436425385842106e-07,8.018514407761975e-08,3.966832991259949e-12,7.213265721936168e-14,1.640951700705565e-12,1.8273665410382788e-15,1.205493074951527e-12,1.2726283788767268e-16,5.119365442923562e-16,7.756802482584812e-20,2.6224453395934188e-20,1.706306254222276e-13,9.60185073199439e-13,1.6326624832209624e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.382701465997116e-30,2.0248592900542473e-30,5.671296924255449e-17,5.477697708083519e-17,0.0
2.259183673469388,2336.906261236133,0.6912067499057525,0.0122887576555089,1.3136822988753404e-05,2.873887711132839e-06,0.0010913297990393235,0.3629556650999981,3.475867008547721e-09,2.375566424243999e-09,5.241415209933414e-13,6.320997215339939e-13,1.1726709874011092e-11,7.814759822733424e-13,4.3161683408949037e-10,1.3104056077432006e-09,0.4857709052500531,0.044654762176574256,6.949945903275401e-07,8.534962117031651e-08,3.722185309789714e-12,6.445638141893208e-14,2.113844983742855e-12,1.4888948739929036e-15,1.6955777927522623e-12,1.6563309981374516e-16,9.9912551479611e-16,1.3999455547826213e-19,6.609744199203911e-20,1.5591261042376306e-13,1.2678643442451206e-12,1.7528176637707082e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6914437997993641e-29,7.510829422499602e-30,6.879242384613232e-17,9.121780491684572e-17,0.0
2.3244897959183675,2262.898641276617,0.7263543810040289,0.008634997175830932,5.10446486024104e-06,1.0143859932940283e-06,0.0006248471604930298,0.34405071391141595,1.2317965486371188e-09,1.1030435912192276e-09,2.2109219243908483e-13,3.348278601080436e-13,9.044366638435145e-12,5.66493082939733e-13,5.132225404262371e-10,2.2951299479924737e-09,0.49475283202768416,0.042764212746242654,5.590935073646742e-07,9.040597225746493e-08,3.42453956794993e-12,5.626521447075992e-14,2.7352464973409577e-12,1.1566448168223607e-15,2.3760862758786925e-12,2.1246543431258748e-16,1.984190276893943e-15,2.5438845166687853e-19,1.7210850935557588e-19,1.3867307203041644e-13,1.6770386322021217e-12,1.852212237489527e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5781539106482004e-29,2.92047969090349e-29,8.266709152001442e-17,1.541828283389413e-16,0.0
2.389795918367347,2187.967181487603,0.7603590298452332,0.005871717278580945,1.8529972115986408e-06,3.351218786893134e-07,0.00034366244801318965,0.3253288643874082,4.0741648206871e-10,4.870557576483213e-10,8.588347458029079e-14,1.6585072336632385e-13,6.699746243725304e-12,3.9243751519184354e-13,6.054421321150118e-10,4.108340926471811e-09,0.5032663255886086,0.04113108953097572,4.392691952342736e-07,9.537485672795163e-08,3.0920557161891835e-12,4.8023528620567165e-14,3.5610508871869163e-12,8.576332066956071e-16,3.3243253162736658e-12,2.6920617236875163e-16,4.022030680235691e-15,4.669296739211561e-19,4.648472938267327e-19,1.2016370466664076e-13,2.2259139560120073e-12,1.9293601940767016e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2719470536373717e-28,1.1973073165859933e-28,9.859835728769514e-17,2.6522311445023606e-16,0.0
2.4551020408163264,2112.7307476376227,0.7932658205201106,0.0038647124762962943,6.280737111691198e-07,1.0351495348051662e-07,0.00018150227295586592,0.30686378732177677,1.2566352045432324e-10,2.0441501634133636e-10,3.073737677606795e-14,7.687915935883362e-14,4.771601103299961e-12,2.6006873161006747e-13,7.096096183564711e-10,7.530462567680924e-09,0.5113516723348546,0.03972438219888712,3.371980252007353e-07,1.0028555773159239e-07,2.74259843058277e-12,4.012053240548532e-14,4.670992962186343e-12,6.079329752470531e-16,4.652559970341814e-12,3.37664013503191e-16,8.343147227235158e-15,8.681777117166523e-19,1.3065231223099703e-18,1.0155746956353274e-13,2.9691387397266843e-12,1.9841758393071697e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6428716277779435e-28,5.199589797168041e-28,1.1692945164513597e-16,4.65320261440148e-16,0.0
2.520408163265306,2037.770913148051,0.82514034004736,0.002463275306270301,1.9876207251786145e-07,2.987873120668953e-08,9.204348672607638e-05,0.2887058927526092,3.613358905879858e-11,8.152990143460358e-11,1.0146484309932988e-14,3.339034834436123e-14,3.2713630497587715e-12,1.6508016567197835e-13,8.274188629959755e-10,1.4156205793859116e-08,0.5190461138291194,0.038515589760609634,2.5302401533254464e-07,1.0517260215732874e-07,2.3920624331478013e-12,3.2842936537563524e-14,6.179802854935312e-12,4.127223605943925e-16,6.525563168284152e-12,4.201399206435058e-16,1.7749709177775802e-14,1.6392740569389525e-18,3.831523755354446e-18,8.381814143815997e-14,3.985634871639548e-12,2.0176742018070527e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0794533232903455e-27,2.4010497191006277e-27,1.381051589944062e-16,8.341496034999772e-16,0.0
2.585714285714286,1963.5866969864996,0.8560555307870403,0.0015210460784382575,5.8726262002753813e-08,8.054686367652984e-09,4.48156122499294e-05,0.27088713604785325,9.682758392811828e-12,3.089519053816239e-11,3.092676492122329e-15,1.3604052101920852e-14,2.1615197703156557e-12,1.0048766396622475e-13,9.609920969876087e-10,2.7329723487664166e-08,0.526383387636555,0.03747921668571011,1.8567702056836336e-07,1.10072856588397e-07,2.05330612613898e-12,2.6368719688494453e-14,8.254425039349771e-12,2.6882998606070994e-16,9.1880117287169e-12,5.19586084471278e-16,3.8805986387752055e-14,3.150394819658623e-18,1.175173367867071e-17,6.763207448141001e-14,5.390708060980693e-12,2.031580251427936e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3203813108847005e-27,1.1830006174700519e-26,1.6269525964566062e-16,1.5303251123198187e-15,0.0
2.6510204081632653,1890.5689414725416,0.8860822836426411,0.0009101171284920152,1.6191968752138294e-08,2.0259705351056605e-09,2.094259204021024e-05,0.25342556731116644,2.4160733533951957e-12,1.1116313584325489e-11,8.709044733783181e-16,5.20312747569692e-15,1.3776350133182122e-12,5.871117918559141e-14,1.1129655789147852e-09,5.4261276781738473e-08,0.5333935164223212,0.03659301622630095,1.332882537202085e-07,1.1502356265654224e-07,1.7357693403159633e-12,2.077831634093781e-14,1.1141026792836557e-11,1.6824303809676982e-16,1.3008042957044957e-11,6.39810754416045e-16,8.736383382932672e-14,6.175948431837311e-18,3.778921545478167e-17,5.340284326904393e-14,7.355116057166173e-12,2.027963559233947e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0636931258579913e-26,6.240879052105034e-26,1.914255630385368e-16,2.877781652787925e-15,0.0
2.716326530612245,1818.995962273812,0.9152840436643014,0.0005275975483303862,4.160756869064568e-09,4.745989343439299e-10,9.384685212746196e-06,0.23632937653431893,5.604028133781618e-13,3.792826756280255e-12,2.264975915333113e-16,1.86804378746224e-15,8.472912620701837e-13,3.2936143097549615e-14,1.2866082938150356e-09,1.1096921965849623e-07,0.5401029321954367,0.03583789289766057,9.359570408968361e-08,1.2006141668841227e-07,1.4456387060659918e-12,1.6075660630057934e-14,1.520800282013332e-11,1.0125824769107987e-16,1.854783831994957e-11,7.857582810483795e-16,2.0298484477218246e-13,1.2378210008524476e-17,1.2775847055392993e-16,4.129028921696808e-14,1.0135623515685739e-11,2.008971270280581e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5613229963863066e-26,3.539457229732628e-25,2.252216145869486e-16,5.5566665610145795e-15,0.0
2.7816326530612248,1749.044986923132,0.9437146749727,0.0002961270640287552,9.941116408094592e-10,1.0324756758985998e-10,4.026687632684891e-06,0.2196002624710072,1.2048808528984328e-13,1.224536525878975e-12,5.4318547249305813e-17,6.289313591286381e-16,5.0280416864237e-13,1.7735955363942422e-14,1.485992127669598e-09,2.3421159129836265e-07,0.5465349140681992,0.03519748187247334,6.426790471767229e-08,1.2522250335469148e-07,1.186330575741554e-12,1.2211639874366693e-14,2.1015535831865763e-11,5.862558204889392e-17,2.668033693697231e-11,9.639091197508046e-16,4.880072237008079e-13,2.5427729576298373e-17,4.556615034235106e-16,3.1269987757836165e-14,1.412487002222858e-11,1.9766761967001052e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.251102918315651e-25,2.1685738019945477e-24,2.6527154345071676e-16,1.1038657589406218e-14,0.0
2.8469387755102042,1680.8116431503706,0.9714183526731432,0.0001607392514284199,2.200775205218336e-10,2.0774455838370404e-11,1.6506902163063826e-06,0.20323611700092656,2.39157293330889e-14,3.729594649738306e-13,1.197893858525617e-17,1.9817387418028166e-16,2.8769643781926136e-13,9.15956663731542e-15,1.7162363362816479e-09,5.113556644905313e-07,0.5527102521628529,0.03465748205125661,4.312141815453872e-08,1.3054277242032668e-07,9.590827706900311e-13,9.105043264579389e-15,2.943006063028074e-11,3.264158502599593e-17,3.878648738340242e-11,1.1828672340218412e-15,1.2177400437954893e-12,5.368648667729274e-17,1.7215343718350169e-15,2.3194212741246724e-14,1.993439928737807e-11,1.93301898495342e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.632862389354368e-25,1.4438667435626367e-23,3.1311689328854996e-16,2.261404847526101e-14,0.0
2.9122448979591837,1614.331159440189,0.9984302682062298,8.423885137374833e-05,4.4933603341002286e-11,3.845726808813662e-12,6.446326652394949e-07,0.18723317112311497,4.3592159494571964e-15,1.0673098412159305e-13,2.419544569299262e-18,5.826723598644437e-17,1.585295746740808e-13,4.529763197739432e-15,1.983857928526356e-09,1.1581466111427854e-06,0.5586480322312016,0.03420481849013302,2.8241211205339486e-08,1.36058765399903e-07,7.635212113176375e-13,6.6589107096365984e-15,4.181615868533973e-11,1.746234457498928e-17,5.709667105683684e-11,1.454240175399758e-15,3.165330566804132e-12,1.168712613044415e-16,6.923928651279917e-15,1.6843988530365644e-14,2.853594996434586e-11,1.8798106860524323e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.817979058698439e-24,1.0521395043697034e-22,3.7078454491907476e-16,4.790612787523826e-14,0.0
2.977551020408163,1549.5976927574586,1.0247770913113177,4.253191261187125e-05,8.411857022636414e-12,6.507065238871706e-13,2.389542115867126e-07,0.1715878727045472,7.248511598418332e-16,2.855555334795682e-14,4.452934375097762e-19,1.5923747311443445e-17,8.398201876171897e-14,2.1406840472869917e-15,2.2972744253365724e-09,2.729991064844848e-06,0.5643664145940154,0.033826674956149785,1.8027948988105736e-08,1.418083523617094e-07,5.981407045443403e-13,4.772125484289659e-15,6.036468234822784e-11,8.963788192127979e-18,8.52972919828249e-11,1.7939818413152477e-15,8.606979046497893e-12,2.632736014140206e-16,2.9817661181836305e-14,1.196878960436927e-14,4.150763565191819e-11,1.818765835221963e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.606454809053744e-24,8.4613333364506235e-22,4.409799510446029e-16,1.0527795724053905e-13,0.0
3.0428571428571427,1486.5811008808716,1.0504759565016148,2.063462166579657e-05,1.4338997708961535e-12,9.985545514921763e-14,8.371275293514738e-08,0.15629894731031252,1.090897248439393e-16,7.1001540787347035e-15,7.420776099592408e-20,4.025854731893149e-18,4.2681583050987034e-14,9.642458008563418e-16,2.667525115974022e-09,6.72303818007259e-06,0.5698831534773569,0.03350939474807807,1.119758838179169e-08,1.4783119640057235e-07,4.606880296373538e-13,3.347016852540348e-15,8.86651830501022e-11,4.4074223861834374e-18,1.296390101749204e-10,2.2244754883913e-15,2.4601281123408175e-11,6.162403135092423e-16,1.3841627230256799e-13,8.3144322910154e-15,6.14736632216699e-11,1.7515460088938722e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4173690018875396e-23,7.582556053880258e-21,5.273725333043361e-16,2.408797633077967e-13,0.0
3.1081632653061226,1425.2439013923251,1.0755293465035283,9.591012308233685e-06,2.2081059840168338e-13,1.3774874525265396e-14,2.757987695978376e-08,0.14137061242560814,1.47267349287141e-17,1.6294540063029637e-15,1.11195288654468e-20,9.365731763173701e-19,2.0759706011119692e-14,4.127684348468203e-16,3.109285591637123e-09,1.737065043599153e-05,0.5752150748949812,0.03323722580268547,6.7537799367591105e-09,1.5416825777152413e-07,3.484600381516235e-13,2.2939692900329675e-15,1.327225568690411e-10,2.071743496670426e-18,2.0101902730934255e-10,2.777792426278893e-15,7.432024014155029e-11,1.5056707676614024e-15,6.978265646704346e-13,5.641277774083164e-15,9.290879737533105e-11,1.6798027952735206e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.661690603068148e-22,7.654307651701671e-20,6.350156209774025e-16,5.761564944468213e-13,0.0
3.173469387755102,1365.5686562170847,1.0999079045430833,4.257957061268278e-06,3.046941519380857e-14,1.692488115148463e-15,8.501095751925977e-09,0.12681966612914664,1.766622614275276e-18,3.426675039737696e-16,1.4876661737113686e-21,1.9942509024475659e-19,9.640300073798094e-15,1.674342098980231e-16,3.6421586280280825e-09,4.7292042968069926e-05,0.5803738308094256,0.0329909359275322,3.947456780388565e-09,1.6085798540503143e-07,2.585397582518408e-13,1.5339414761016708e-15,2.0277656818354976e-10,9.293408461387686e-19,3.189796728597489e-10,3.500673251901161e-15,2.3864956423802497e-10,3.858527127861073e-15,3.850334347606528e-12,3.735113908551148e-15,1.4363393991368903e-10,1.6052145050526226e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.817158297548021e-22,8.801574778455135e-19,7.709327224990403e-16,1.4466283514712469e-12,0.0
3.2387755102040816,1307.6298643225373,1.1234943857671105,1.8020986867665642e-06,3.746907697064607e-15,1.8400839866744536e-16,2.4425529023505194e-09,0.11269519932010734,1.8706246620700877e-19,6.567920543119396e-17,1.7699017086186408e-22,3.8748317917248884e-20,4.268911616950253e-15,6.425770540160603e-17,4.291587127185229e-09,0.0001360655665748575,0.5853484795444399,0.03274667548414218,2.2327980256952413e-09,1.6792054300808694e-07,1.8800071656080529e-13,9.996220692587558e-16,3.1645862670479054e-10,3.9767447378054077e-19,5.19333635256353e-10,4.46107688651835e-15,8.17959315420061e-10,1.0408293945514929e-14,2.3376537858505553e-11,2.412824881287718e-15,2.2755006670646103e-10,1.529508736817707e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13659588393441e-21,1.1620345842185628e-17,9.447376211806801e-16,3.8237586093173045e-12,0.0
3.3040816326530615,1251.8229024043592,1.1459000993389377,7.297759238508514e-07,4.1399907267966035e-16,1.7841326619754078e-17,6.570573201687413e-10,0.0991391829292249,1.7621396330041994e-20,1.153399581015403e-17,1.891172279907827e-23,6.923079630361686e-21,1.8099403945619746e-15,2.344099531306842e-17,5.085518897096908e-09,0.00041197703908306865,0.5900426127290439,0.03247711626433095,1.2249827679594982e-09,1.7529875139689045e-07,1.3412367672430546e-13,6.357982985640824e-16,5.032851601234029e-10,1.6316562186562858e-19,8.669642079839507e-10,5.750242032331439e-15,2.9802691610439115e-09,2.94611596098657e-14,1.55127569138574e-10,1.5246187610929543e-15,3.689158695971964e-10,1.454437217003105e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.266724780784866e-20,1.7451870887220706e-16,1.1681824188514753e-15,1.0600169074662728e-11,0.0
3.369387755102041,1199.5357875692578,1.1659328908043012,2.89659566634502e-07,4.3584548168047485e-17,1.6410009176602052e-18,1.713064916566638e-10,0.08655618731289909,1.5717777138324975e-21,1.9421309871919505e-18,1.927648221650631e-24,1.191274035325837e-21,7.517446492043156e-16,8.350034337981413e-18,6.030600671296482e-09,0.0012733318309267518,0.5940814869375519,0.0321630164432815,6.621339393713264e-10,1.8266558916668533e-07,9.465869759095123e-14,3.9918935041474313e-16,8.047203714148083e-10,6.575872490544934e-20,1.4636704771325323e-09,7.444950259621884e-15,1.1144988047467871e-08,8.504904167307602e-14,1.0686308570502429e-09,9.538115196069072e-16,6.039120313371445e-10,1.3815649990231145e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1567812994688104e-19,2.769983886049863e-15,1.4483743132268952e-15,2.996251515295496e-11,0.0
3.4346938775510205,1154.1669711778486,1.180821286513543,1.2121634325775773e-07,5.235738879293982e-18,1.735430803078742e-19,4.8216279834498815e-11,0.07584778823352406,1.612667854215391e-22,3.619952397970381e-19,2.243779229295243e-25,2.2662342468142936e-22,3.272275544937777e-16,3.1455400531920023e-18,7.039162126933344e-09,0.003659273081618605,0.5965048124088016,0.03182961206492041,3.6988056695986503e-10,1.890711602716459e-07,6.783115431524523e-14,2.562946505920421e-16,1.2435070989490663e-09,2.7865786471050717e-20,2.385581965793423e-09,9.43854684599562e-15,3.830441244579228e-08,2.288524761786509e-13,6.51379211576173e-09,6.113622360996758e-16,9.563352241107736e-10,1.3116080598406915e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2616824042435999e-18,3.696426199183808e-14,1.763444928747088e-15,7.916416244006137e-11,0.0
3.5,1119.4567135292484,1.187614839358052,5.919075189475525e-08,9.230995359425568e-19,2.764493824051154e-20,1.7051529701412475e-11,0.06793471159427932,2.502150206951869e-23,9.15114479001668e-20,3.8225845376978355e-26,5.765751029559809e-23,1.6383365323517005e-16,1.3988797392732822e-18,7.901682398176082e-09,0.008588593306937536,0.59621131376812,0.031563252554975794,2.2832021197684728e-10,1.932591754388367e-07,5.122384303775279e-14,1.7689943685070415e-16,1.7605936324776095e-09,1.3608787282556244e-20,3.5107173075470818e-09,1.1286837238734082e-14,1.0362331092279883e-07,5.058669654090568e-13,2.8114744068444526e-08,4.205295441075701e-16,1.3791973434081513e-09,1.2440113494800074e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23467650118251e-18,3.0119021935915695e-13,2.0470971108772183e-15,1.7323623527170437e-10,0.0
